ID,都道府県コード,lat,lon,座標の出典,amenity,healthcare,name,official_name,short_name,name:ja-Hira,name:ja-Latn,name:en,opening_hours,healthcare:speciality,emergency,website,addr:full,addr:country,addr:province,addr:county,addr:city,addr:suburb,addr:quarter,addr:neighbourhood,addr:block_number,addr:housenumber,beds,source,要確認,備考,未解釈の文字列,fixme の内容
3955395003350,39,33.576612153,133.647011144,ジオコーディング,pharmacy,pharmacy,西田順天堂薬局中町店,西田順天堂薬局中町店,,にしだじゅんてんどうやっきょくなかまちてん,Nishidajuntendou Yakkyoku Nakamatiten,,"Mo,Tu,We,Th,Fr 08:30-18:00; Sa 08:30-12:00; PH off; Dec 30-Jan 03 off",,,http://www.nishida-ph.net/,高知県南国市駅前町３ー１ー３９,JP,高知県,,南国市,,,駅前町三丁目,1,39,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,,
3955395003410,39,33.604149,133.680115,原データ,pharmacy,pharmacy,やいろ薬局,有限会社　ジィアイシー　やいろ薬局,,,,Yairo Drugstore,"Mo,Tu,We,Fr,Sa 09:00-18:30; Th 09:00-12:30; PH off; Dec 29-Jan 03 off",,,,高知県香美市土佐山田町西本町５－３－１,JP,高知県,,香美市,,,土佐山田町西本町五丁目,3,1,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395003420,39,33.566344,133.64632,原データ,pharmacy,pharmacy,西田順天堂薬局 オオソネ店,西田順天堂薬局　オオソネ店,,にしだじゅんてんどうやっきょくおおそねてん,Nisidajuntendou Yakkyoku Oosonetenn,,"Mo,Tu,We,Th,Fr 08:30-18:00; Sa 08:30-13:00; PH off",,,https://www.nishida-ph.net,高知県南国市大そね乙１２５８－１,JP,高知県,,南国市,,,,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,大そね乙1258-1,
3955395003440,39,33.575589,133.648772,原データ,pharmacy,pharmacy,なんごく薬局,なんごく薬局,,なんごくやっきょく,Nangokuyakkyoku,,"Mo,Tu,We,Th,Fr 08:30-17:30; Sa 08:30-12:30; PH off; Dec 30-Jan 03 off",,,https://www.kochi-chozai.co.jp,高知県南国市西野田町１ー２３－６,JP,高知県,,南国市,,,西野田町一丁目,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,地番のため addr:block_number と addr:housenumber を出さない,,
3955395003450,39,33.575757,133.642787,原データ,pharmacy,pharmacy,いの薬局,いの薬局,,いのやっきょく,Ino Yakkyoku,,"Mo,We,Fr 08:30-17:30; Tu,Th 08:30-17:00; Sa 08:30-13:00; PH off; Dec 30-Jan 03 off",,,,高知県南国市東崎１３４８番地２,JP,高知県,,南国市,,,東崎,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395003460,39,33.607951,133.696155,原データ,pharmacy,pharmacy,あい薬局,あい薬局,,あいやっきょく,Ai Yakkyoku,,"Mo,Tu,We,Th,Fr,Sa 09:00-18:00; PH off; Dec 30-Jan 03 off",,,,高知県香美市土佐山田町百石町１丁目９番６号,JP,高知県,,香美市,,,土佐山田町百石町一丁目,9,6,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395003470,39,33.558646,133.694878,原データ,pharmacy,pharmacy,ファムコやまもも薬局,株式会社ファムコやまもも薬局,,,,,"Mo,Tu,We,Fr 09:00-18:00; Th 09:00-17:00; Sa 09:00-12:00; PH off; Dec 31-Jan 03 off",,,,高知県香南市野市町西野１９００－５,JP,高知県,,香南市,,,野市町西野,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3955395003480,39,33.613944,133.712755,原データ,pharmacy,pharmacy,薬局清流,薬局清流,,やっきょくせいりゅう,Yakkyoku Seiryuu,,"Mo,Tu,We,Th,Fr 08:30-18:00; Sa 08:30-12:30; PH off; Dec 31-Jan 03 off",,,,高知県香美市土佐山田町楠目３９番地１,JP,高知県,,香美市,,,土佐山田町楠目,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3955395003490,39,33.533449,133.609994,原データ,pharmacy,pharmacy,くろしお薬局 十市店,くろしお薬局　十市店,,くろしおやっきょく とおちてん,,,"Mo,Tu,We,Fr 09:00-18:00; Th 10:00-18:00; Sa 09:00-13:00; PH off; Jan 01,Dec 29 off",,,https://www.drug-kuroshio.co.jp/,高知県南国市緑ケ丘２－１７１４,JP,高知県,,南国市,,,緑ケ丘二丁目,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3955395003520,39,33.606881,133.693652,原データ,pharmacy,pharmacy,ベル薬局 山田店,ベル薬局　山田店,,べるやっきょく やまだてん,Beru Yakkyoku Yamadaten,,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-13:00; PH off; Dec 30-Jan 03 off",,,http://www.belle-ph.com/,高知県香美市土佐山田町旭町５－３－１１,JP,高知県,,香美市,,,土佐山田町旭町五丁目,3,11,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395003530,39,33.5664,133.650233,原データ,pharmacy,pharmacy,ハート薬局 おおそね店,ハート薬局　おおそね店,,はーとやっきょく おおそねてん,Haato Yakkyoku Oosoneten,,"Mo,Tu,We,Th,Fr 09:00-17:30; Sa 09:00-12:30; PH off; Dec 29-Jan 03 off",,,,高知県南国市大そね乙９９２－３,JP,高知県,,南国市,,,,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,大そね乙992-3,
3955395003550,39,33.607087,133.690983,原データ,pharmacy,pharmacy,四国調剤あさひ薬局,四国調剤あさひ薬局,,しこくちょうざいあさひやっきょく,,,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-13:00; PH off; Dec 29-Jan 03 off",,,http://www.shikoku-dsp.co.jp/,高知県香美市土佐山田町東本町４丁目１－３６,JP,高知県,,香美市,,,土佐山田町東本町四丁目,1,36,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3955395003570,39,33.562814,133.697657,原データ,pharmacy,pharmacy,のいち駅前薬局,のいち駅前薬局,,のいちえきまえやっきょく,,Noichiekimae Drugstore,"Mo,Tu,Th,Fr 09:00-18:00; We 09:00-17:00; Sa 09:00-13:00; PH off; Dec 30-Jan 03 off",,,http://bluecross.co.jp/,高知県香南市野市町西野５８７－２０,JP,高知県,,香南市,,,野市町西野,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3955395003600,39,33.569567,133.622396,原データ,pharmacy,pharmacy,アイン薬局 JA高知病院前店,アイン薬局　ＪＡ高知病院前店,,あいんやっきょく じぇいえいこうちびょういんまえてん,,Ain Pharmacy,"Mo,Tu,We,Th,Fr 08:30-18:30; Sa 08:30-17:00; PH off; Dec 29-Jan 03 off",,,http://www.ainj.co.jp/,高知県南国市明見５３８番地６,JP,高知県,,南国市,,,明見,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395003610,39,33.575588,133.641273,原データ,pharmacy,pharmacy,西田順天堂薬局 明見店,西田順天堂薬局　明見店,,にしだじゅんてんどうやっきょく みょうけんてん,Nisidajuntendou Yakkyoku Myoukenten,,"Mo,Tu,We,Th,Fr 08:30-18:30; Sa 08:30-17:00; PH off; Jan 03,Dec 29-Dec 31 off",,,https://www.nishida-ph.net,高知県南国市明見堀井甲５６６－１,JP,高知県,,南国市,,,明見,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,堀井甲566-1,
3955395003730,39,33.49708,133.423414,原データ,pharmacy,pharmacy,藤田薬局,藤田薬局,,ふじたやっきょく,Fujita-yakkyoku,,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-17:00; PH off; Jan 01-Jan 03 off",,,,高知県土佐市高岡町乙１５８－５,JP,高知県,,土佐市,,,高岡町乙,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,158-5,
3955395003750,39,33.494334,133.424269,原データ,pharmacy,pharmacy,とさ薬局,とさ薬局,,とさやっきょく,Tosa Yakkyoku,,"Mo,Tu,We,Th,Fr 08:30-18:30; Sa,PH 09:00-16:00",,,,高知県土佐市高岡町甲１８９４ー２８,JP,高知県,,土佐市,,,高岡町甲,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,1894-28,
3955395003760,39,33.495591,133.420145,原データ,pharmacy,pharmacy,たかおか薬局,たかおか薬局,,たかおかやっきょく,Takaoka Yakkyoku,,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-16:00; PH off; Dec 31-Jan 03 off",,,,高知県土佐市高岡町甲２１９０－１,JP,高知県,,土佐市,,,高岡町甲,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,2190-1,
3955395003770,39,33.494242,133.424272,原データ,pharmacy,pharmacy,よこまち薬局,よこまち薬局,,よこまちやっきょく,Yokomachi Yakkyoku,,"Mo,Tu,We,Th,Fr 08:30-18:00; PH off; Jan 01-Jan 03 off",,,,高知県土佐市高岡町甲１８９４－１０,JP,高知県,,土佐市,,,高岡町甲,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,1894-10,
3955395003800,39,33.492587,133.413634,原データ,pharmacy,pharmacy,蓮池薬局,蓮池薬局,,はすいけやっきょく,Hasuike Yakkyoku,,"Mo,Tu,We,Fr 09:00-18:00; Th,Sa 09:00-13:00; PH off; Dec 30-Jan 03 off",,,,高知県土佐市蓮池１２０７―１,JP,高知県,,土佐市,,,蓮池,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395003810,39,33.550797,133.442532,原データ,pharmacy,pharmacy,ブルークロスえだがわ薬局,ブルークロスえだがわ薬局,,ぶるーくろすえだがわやっきょく,,,"Mo,Tu,We,Fr,Sa,PH 09:00-18:00; Th 09:00-17:00; Dec 31-Jan 03 off",,,http://www.inforyoma.or.jp/bluecross/,高知県吾川郡いの町２０５,JP,高知県,吾川郡,いの町,,,,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,205,
3955395003830,39,33.552131,133.459734,原データ,pharmacy,pharmacy,かたおか薬局,かたおか薬局,,かたおかやっきよく,Kataoka Yakkyoku,,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-13:00; PH off; Dec 30-Jan 03 off",,,,高知県吾川郡いの町枝川２２７２－１４,JP,高知県,吾川郡,いの町,,,枝川,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395003840,39,33.54772,133.426051,原データ,pharmacy,pharmacy,松田薬局,松田薬局,,まつだやっきょく,Matsuda Yakkyoku,,"Mo,Tu,We,Th,Fr,Sa 09:00-19:00; Mo[3] off; PH off; Dec 31-Jan 03 off",,,http://www.matsuda-ph.jp,高知県吾川郡いの町３８０６ーイ,JP,高知県,吾川郡,いの町,,,,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,3806-イ,
3955395003870,39,33.547819,133.429025,原データ,pharmacy,pharmacy,ローズ薬局,ローズ薬局,,ろーず やっきょく,Ro-su Yakkyoku,,"Mo,Tu,We,Fr 09:00-18:00; Th,Sa 09:00-13:00; PH off; Dec 30-Jan 03 off",,,,高知県吾川郡いの町新町３６,JP,高知県,吾川郡,いの町,,,新町,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395003880,39,33.548641,133.427682,原データ,pharmacy,pharmacy,伊野ひこばえ薬局,伊野ひこばえ薬局,,いのひこばえやっきょく,Inohikobae Yakkyoku,,"Mo,Tu,We,Th,Fr,Sa 10:00-18:00; PH off; Jan 01 off",,,,高知県吾川郡いの町１１８８　サニーマート伊野店内,JP,高知県,吾川郡,いの町,,,,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,1188 サニーマート伊野店内,
3955395003890,39,33.546903,133.434191,原データ,pharmacy,pharmacy,ベル薬局 伊野店,ベル薬局　伊野店,,べるやっきょく いのてん,Beru Yakkyoku Inoten,,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-13:00; PH off; Dec 30-Jan 03 off",,,http://www.belle-ph.com/,高知県吾川郡いの町１３２８－７,JP,高知県,吾川郡,いの町,,,,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,1328-7,
3955395003900,39,33.547458,133.434208,原データ,pharmacy,pharmacy,いの薬局,いの薬局,,いのやっきょく,Ino Yakkyoku,,"Mo,Tu,We,Th,Fr 08:50-18:00; Sa 09:00-12:00; PH off; Dec 30-Jan 03 off",,,https://kigurakuraimu.jp,高知県吾川郡いの町１３６８－１,JP,高知県,吾川郡,いの町,,,,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,1368-1,
3955395003910,39,33.528119,133.44149,原データ,pharmacy,pharmacy,みなみ薬局,みなみ薬局,,みなみやっきょく,,Minami Drugstore,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-13:00; PH off; Dec 30-Jan 03 off || off ""お盆は休診""",,,https://www.minami-fine.net,高知県吾川郡いの町天王南１－５－４,JP,高知県,吾川郡,いの町,,,天王南一丁目,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,地番のため addr:block_number と addr:housenumber を出さない,,
3955395003920,39,33.546161,133.410652,原データ,pharmacy,pharmacy,波川薬局,波川薬局,,はかわやっきょく,Hakawa Yakkyoku,,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-13:00; PH off; Dec 31-Jan 03 off",,,,高知県吾川郡いの町波川５６６－５,JP,高知県,吾川郡,いの町,,,波川,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395003940,39,33.50043,133.291509,原データ,pharmacy,pharmacy,たけうち調剤薬局,たけうち調剤薬局,,たけうちちょうざいやっきょく,Takeuchi Tyouzai Yakkyoku,,"Mo,Tu,We,Fr 09:00-19:00; Th,Sa 09:00-17:30; PH off; Dec 30-Jan 03 off",,,,高知県高岡郡佐川町甲１０５２－５,JP,高知県,高岡郡,佐川町,,,甲,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,1052-5,
3955395003960,39,33.500322,133.290418,原データ,pharmacy,pharmacy,くろしお薬局 佐川店,くろしお薬局　佐川店,,くろしおやっきょく さかわてん,Kuroshio Yakkyoku Sakawaten,,"Mo,Tu,We,Fr 09:00-18:30; Th 09:00-17:00; Sa 09:00-13:00; PH off; Dec 31-Jan 03 off",,,http://www.kuroshio-pharmacy.com/,高知県高岡郡佐川町甲１３５６－３,JP,高知県,高岡郡,佐川町,,,甲,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,1356-3,
3955395003970,39,33.503732,133.286654,原データ,pharmacy,pharmacy,高北薬局,高北薬局,,こうほくやっきょく,,Kouhoku Drugstore,"Mo,Tu,We,Th,Fr 08:30-18:00; Sa 08:30-13:00; PH off; Dec 29-Jan 03 off",,,http://bluecross.co.jp/,高知県高岡郡佐川町甲１６９１－５,JP,高知県,高岡郡,佐川町,,,甲,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,1691-5,
3955395004000,39,33.50609,133.280185,原データ,pharmacy,pharmacy,あおば薬局,あおば薬局,,あおばやっきょく,Aoba Yakkyoku,,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-13:00; PH off; Dec 31-Jan 03 off",,,https://kigurakuraimu.jp,高知県高岡郡佐川町乙１７６６－１,JP,高知県,高岡郡,佐川町,,,乙,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,1766-1,
3955395004010,39,33.531973,133.251863,原データ,pharmacy,pharmacy,森下薬局,森下薬局,,もりしたやっきょく,Morishita Yakkyoku,,"Mo,Tu,We,Th,Fr 08:00-18:00; Sa 08:00-17:00; PH off; Jan 01-Jan 02 off",,,,高知県高岡郡越知町越知甲１７２０,JP,高知県,高岡郡,越知町,,,越知,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,甲1720,
3955395004020,39,33.532542,133.251334,原データ,pharmacy,pharmacy,セーフティカプセルネットキグラ薬局,セーフティカプセルネットキグラ薬局,,せーふてぃかぷせるねっときぐらやっきょく,,,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-13:00; PH off; Dec 31-Jan 03 off",,,https://kigurakuraimu.jp,高知県高岡郡越知町越知甲１９５４－７,JP,高知県,高岡郡,越知町,,,越知,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,甲1954-7,
3955395004030,39,33.530306,133.249641,原データ,pharmacy,pharmacy,セーフティカプセルネットサン薬局,セーフティカプセルネットサン薬局,,せーふてぃかぷせるねっとさんやっきょく,,,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-13:00; PH off; Dec 31-Jan 03 off",,,https://kigurakuraimu.jp,高知県高岡郡越知町越知甲２１３０,JP,高知県,高岡郡,越知町,,,越知,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,甲2130,
3955395004040,39,33.530428,133.252843,原データ,pharmacy,pharmacy,浜田薬局 バイパス店,浜田薬局　バイパス店,,はまだやっきょくばいぱすてん,Hamada Yakkyoku Baipasuten,,"Mo,Tu,We,Th,Fr 08:30-18:30; Sa 08:30-15:00; PH off; Dec 31-Jan 03 off",,,,高知県高岡郡越知町越知甲１６８２－５,JP,高知県,高岡郡,越知町,,,越知,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,甲1682-5,
3955395004070,39,33.535692,133.374891,原データ,pharmacy,pharmacy,薬研 ほりおか薬局東店,有限会社薬研　ほりおか薬局東店,,,,,"Mo,Tu,We,Th,Fr,Sa 09:00-18:00; PH off; Dec 31-Jan 03 off",,,,高知県高岡郡日高村本郷２４－１,JP,高知県,高岡郡,日高村,,,本郷,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3955395004150,39,33.759232,133.588542,原データ,pharmacy,pharmacy,ヨシムラ薬局バイパス店,ヨシムラ薬局バイパス店,,よしむらやっきょくばいぱすてん,,Yoshimura Drugstore,"Mo,Tu,We,Th,Fr,Sa 08:45-19:00; PH 09:00-17:00; Jan 01-Jan 03 off",,,,高知県長岡郡本山町本山５７９－１,JP,高知県,長岡郡,本山町,,,本山,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395004200,39,33.748632,133.554942,原データ,pharmacy,pharmacy,高知調剤薬局 田井店,高知調剤薬局　田井店,,こうちちょうざいやっきょく たいてん,Kochichozaiyakkyoku Taiten,,"Mo,Tu,We,Th,Fr,Sa 09:00-18:00; PH off; Dec 31-Jan 03 off",,,https://kochi-chozai.co.jp/,高知県土佐郡土佐町田井１４８９－１,JP,高知県,土佐郡,土佐町,,,田井,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395004210,39,33.407064,133.287652,原データ,pharmacy,pharmacy,長山薬局,有限会社メディファ　長山薬局,,,,,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-17:00; PH off; Dec 30-Jan 03 off",,,,高知県須崎市大間東町１－８,JP,高知県,,須崎市,,,大間東町,1,8,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3955395004230,39,33.389693,133.288042,原データ,pharmacy,pharmacy,カナザワ薬局,カナザワ薬局,,かなざわやっきょく,Kanazawa Yakkyoku,,"Mo,Tu,We,Th,Fr 08:30-18:00; Sa 08:30-13:00; Sa[3] off; PH off; Dec 30-Jan 03 off",,,,高知県須崎市東古市町３ー２,JP,高知県,,須崎市,,,東古市町,3,2,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395004250,39,33.411711,133.289917,原データ,pharmacy,pharmacy,モリタ薬局,モリタ薬局,,もりたやっきょく,Moritayakkyoku,,"Mo,Tu,We,Th,Fr 08:30-18:00; PH off",,,,高知県須崎市緑町４－３１,JP,高知県,,須崎市,,,緑町,4,31,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395004260,39,33.412255,133.28981,原データ,pharmacy,pharmacy,メディファ長山薬局グリーンロード店,有限会社メディファ長山薬局グリーンロード店,,,,,"Mo,Tu,We,Th,Fr 09:00-18:00; PH off; Dec 30-Jan 03 off",,,,高知県須崎市緑町５－３,JP,高知県,,須崎市,,,緑町,5,3,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3955395004280,39,33.411663,133.289136,原データ,pharmacy,pharmacy,カナザワ薬局緑町店,カナザワ薬局緑町店,,かなざわやっきょく みどりまちてん,,KANAZAWA PHARMACY MIDORI-TOWN STORE,"Mo,Tu,We,Th,Fr 08:30-18:00; PH off",,,,高知県須崎市緑町４－２７,JP,高知県,,須崎市,,,緑町,4,27,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395004320,39,33.329636,133.230532,原データ,pharmacy,pharmacy,金澤薬局,金澤薬局,,かなざわやっきょく,,Kanazawa Pharmacy,"Mo 14:00-18:00; Tu,We,Th,Fr 08:30-13:00,14:00-18:00; Sa 08:30-14:00; PH off; Dec 31-Jan 03 off",,,,高知県高岡郡中土佐町久礼６４４４－４,JP,高知県,高岡郡,中土佐町,,,久礼,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3955395004370,39,33.395036,132.921901,原データ,pharmacy,pharmacy,あい薬局,あい薬局,,あいやっきょく,,Ai Pharmacy,"Mo,Tu,We,Th,Fr 08:30-17:30; Sa 09:00-17:00; PH off; Jan 01-Jan 03 off",,,,高知県高岡郡檮原町川西路２３０７－２,JP,高知県,高岡郡,檮原町,,,川西路,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395004390,39,33.389691,133.285922,原データ,pharmacy,pharmacy,武政薬局,武政薬局,,たけまさやっきょく,Takemasa Yakkyoku,,"Mo,Tu,We,Th,Fr 08:30-18:00; Sa,PH 08:30-14:00; Dec 30-Jan 03 off",,,,高知県須崎市西古市町５－３６,JP,高知県,,須崎市,,,西古市町,5,36,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3955395004430,39,33.205899,133.147712,原データ,pharmacy,pharmacy,調剤薬局技術センター,調剤薬局技術センター,,ちょうざいやっきょくぎじゅつせんたー,,,"Mo,Tu,We,Th,Fr 08:30-18:00; Sa 08:30-17:00; PH off; Dec 30-Jan 03 off",,,https://www.facebook.com/tyouzaisenta/,高知県高岡郡四万十町見付９２５－５,JP,高知県,高岡郡,四万十町,,,見付,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3955395004440,39,33.207566,133.140768,原データ,pharmacy,pharmacy,みかど薬局,みかど薬局,,みかどやっきょく,Mikadoyakkyoku,,"Mo,Tu,We,Th,Fr 08:30-18:00; Sa 08:30-13:00; PH off",,,,高知県高岡郡四万十町古市町６３番１号,JP,高知県,高岡郡,四万十町,,,古市町,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,地番のため addr:block_number と addr:housenumber を出さない,,
3955395004480,39,32.992296,132.937054,原データ,pharmacy,pharmacy,なかむら薬局,なかむら薬局,,なかむらやっきょく,Nakamurayakkyoku,,"Mo,Tu,We,Th,Fr,Sa 09:15-12:30,14:15-17:30; PH off; Dec 31-Jan 03 off",,,,高知県四万十市中村一条通３ー２ー２３,JP,高知県,,四万十市,,,中村一条通三丁目,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,照合する明細が無いため番地を出さない,,
3955395004490,39,32.780908,132.951455,原データ,pharmacy,pharmacy,しみず薬局,しみず薬局,,しみずやっきょく,Shimizuyakkyoku,,"Mo,Tu,We,Th,Fr 09:15-18:00; Sa 09:15-17:30; PH off; Dec 31-Jan 03 off",,,,高知県土佐清水市越前町５ー１,JP,高知県,,土佐清水市,,,越前町,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,照合する明細が無いため番地を出さない,,
3955395004500,39,32.996197,132.934263,原データ,pharmacy,pharmacy,中西一貫堂薬局,中西一貫堂薬局,,なかにしいっかんどうやっきょく,,,"Mo,Tu,We,Th,Fr,Sa 08:00-19:00; PH off; Jan 01-Jan 02 off",,,,高知県四万十市中村本町３丁目４０,JP,高知県,,四万十市,,,中村本町三丁目,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3955395004510,39,32.992634,132.937771,原データ,pharmacy,pharmacy,松本薬局,松本薬局,,まつもとやっきょく,Matumoto Yakkyoku,,"Mo,Tu,We,Th,Fr 08:30-18:00; Sa 08:30-14:00; PH off; Dec 30-Jan 03 off",,,,高知県四万十市中村一条通３－１－１８,JP,高知県,,四万十市,,,中村一条通三丁目,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,照合する明細が無いため番地を出さない,,
3955395004530,39,32.982713,132.942621,原データ,pharmacy,pharmacy,さつき薬局,さつき薬局,,さつきやっきょく,Satsuki Yakkyoku,,"Mo,Tu,We,Th,Fr,Sa 09:00-18:00; PH off; Dec 31-Jan 01 off",,,,高知県四万十市駅前町１０ー２３,JP,高知県,,四万十市,,,駅前町,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,照合する明細が無いため番地を出さない,,
3955395004550,39,32.993696,132.938852,原データ,pharmacy,pharmacy,すみれ薬局,すみれ薬局,,すみれやっきょく,Sumire Yakkyoku,,"Mo,Tu,We,Th,Fr 08:30-18:00; Sa 09:00-18:00; PH off; Dec 30-Jan 03 off",,,https://sumire-pharmacy.com/stores/,高知県四万十市中村東町１－７９,JP,高知県,,四万十市,,,中村東町一丁目,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,地番のため addr:block_number と addr:housenumber を出さない,,
3955395004560,39,32.991557,132.936629,原データ,pharmacy,pharmacy,とんぼ薬局,とんぼ薬局,,とんぼやっきょく,Tonbo Yakkyoku,,"Mo,Tu,We,Th,Fr,Sa 08:30-18:00; PH off; Dec 31-Jan 03 off",,,,高知県四万十市中村大橋通５丁目５１－２,JP,高知県,,四万十市,,,中村大橋通五丁目,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395004570,39,32.93132,132.713251,原データ,pharmacy,pharmacy,すみれ薬局 宿毛店,すみれ薬局　宿毛店,,すみれやっきょくすくもてん,Sumire Yakkyoku Sukumoten,,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-13:00; PH off; Dec 31-Jan 03 off",,,https://sumire-pharmacy.com/stores/,高知県宿毛市駅前町２－７０４,JP,高知県,,宿毛市,,,駅前町二丁目,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,704,
3955395004600,39,32.994385,132.932899,原データ,pharmacy,pharmacy,いちご薬局,いちご薬局,,いちごやっきょく,Ichigo Yakkyoku,,"Mo,Tu,We,Th,Fr 08:30-18:00; Sa 09:00-13:00; PH off; Dec 30-Jan 03 off",,,https://sumire-pharmacy.com,高知県四万十市中村小姓町７６番地,JP,高知県,,四万十市,,,中村小姓町,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3955395004620,39,32.780469,132.95358,原データ,pharmacy,pharmacy,たにがわ薬局,たにがわ薬局,,たにがわやっきょく,Tanigawa Yakkyoku,,"Mo,Tu,Th,Fr 09:00-13:00,14:00-17:30; We,Sa 09:00-13:00; PH off; Dec 30-Jan 03,Aug 14-Aug 15 off",,,,高知県土佐清水市幸町４－２４,JP,高知県,,土佐清水市,,,幸町,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,照合する明細が無いため番地を出さない,,
3955395004670,39,32.93067,132.716533,原データ,pharmacy,pharmacy,まつむら薬局,エムズ合同会社　まつむら薬局,,,,,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-14:00; PH off; Dec 31-Jan 03 off",,,,高知県宿毛市宿毛１３１５－６,JP,高知県,,宿毛市,,,宿毛,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
